metadata_id, metadata_pid, genre, resource_type
63097,tsb:63097,,Still Image
63098,tsb:63098,,Still Image
63099,tsb:63099,,Still Image
63100,tsb:63100,,Still Image
63101,tsb:63101,,Still Image
63102,tsb:63102,,Still Image
63103,tsb:63103,,Still Image
63104,tsb:63104,,Still Image
63105,tsb:63105,,Still Image
63106,tsb:63106,,Still Image
63107,tsb:63107,,Still Image
63108,tsb:63108,,Still Image
63109,tsb:63109,,Still Image
63110,tsb:63110,,Still Image
63111,tsb:63111,,Still Image
63112,tsb:63112,,Still Image
63113,tsb:63113,,Still Image
63114,tsb:63114,,Still Image
63115,tsb:63115,,Still Image
63116,tsb:63116,,Still Image
63117,tsb:63117,,Still Image
63118,tsb:63118,,Still Image
63119,tsb:63119,,Still Image
63120,tsb:63120,,Still Image
63121,tsb:63121,,Still Image
63122,tsb:63122,,Still Image
63123,tsb:63123,,Still Image
63124,tsb:63124,,Still Image
63125,tsb:63125,,Still Image
63126,tsb:63126,,Still Image
63127,tsb:63127,,Still Image
63128,tsb:63128,,Still Image
63129,tsb:63129,,Still Image
63130,tsb:63130,,Still Image
63131,tsb:63131,,Still Image
63132,tsb:63132,,Still Image
63133,tsb:63133,,Still Image
63134,tsb:63134,,Still Image
63135,tsb:63135,,Still Image
63136,tsb:63136,,Still Image
63137,tsb:63137,,Still Image
63138,tsb:63138,,Still Image
63139,tsb:63139,,Still Image
63140,tsb:63140,,Still Image
63141,tsb:63141,,Still Image
63142,tsb:63142,,Still Image
63143,tsb:63143,,Still Image
63144,tsb:63144,,Still Image
63145,tsb:63145,,Still Image
63146,tsb:63146,,Still Image
63147,tsb:63147,,Still Image
63148,tsb:63148,,Still Image
63149,tsb:63149,,Still Image
63150,tsb:63150,,Still Image
63151,tsb:63151,,Still Image
63152,tsb:63152,,Still Image
63153,tsb:63153,,Still Image
63154,tsb:63154,,Still Image
63155,tsb:63155,,Still Image
63156,tsb:63156,,Still Image
63157,tsb:63157,,Still Image
63158,tsb:63158,,Still Image
63159,tsb:63159,,Still Image
63160,tsb:63160,,Still Image
63161,tsb:63161,,Still Image
63162,tsb:63162,,Still Image
63163,tsb:63163,,Still Image
63164,tsb:63164,,Still Image
63165,tsb:63165,,Still Image
63166,tsb:63166,,Still Image
63167,tsb:63167,,Still Image
63168,tsb:63168,,Still Image
63169,tsb:63169,,Still Image
63170,tsb:63170,,Still Image
63171,tsb:63171,,Still Image
63172,tsb:63172,,Still Image
63173,tsb:63173,,Still Image
63174,tsb:63174,,Still Image
63175,tsb:63175,,Still Image
63176,tsb:63176,,Still Image
63177,tsb:63177,,Still Image
63178,tsb:63178,,Still Image
63179,tsb:63179,,Still Image
63180,tsb:63180,,Still Image
63181,tsb:63181,,Still Image
63182,tsb:63182,,Still Image
63183,tsb:63183,,Still Image
63184,tsb:63184,,Still Image
63185,tsb:63185,,Still Image
63186,tsb:63186,,Still Image
63187,tsb:63187,,Still Image
63188,tsb:63188,,Still Image
63189,tsb:63189,,Still Image
63190,tsb:63190,,Still Image
63191,tsb:63191,,Still Image
63192,tsb:63192,,Still Image
63193,tsb:63193,,Still Image
63194,tsb:63194,,Still Image
63195,tsb:63195,,Still Image
63196,tsb:63196,,Still Image
63197,tsb:63197,,Still Image
63198,tsb:63198,,Still Image
63199,tsb:63199,,Still Image
63200,tsb:63200,,Still Image
63201,tsb:63201,,Still Image
63202,tsb:63202,,Still Image
63203,tsb:63203,,Still Image
63204,tsb:63204,,Still Image
63205,tsb:63205,,Still Image
63206,tsb:63206,,Still Image
63207,tsb:63207,,Still Image
63208,tsb:63208,,Still Image
63209,tsb:63209,,Still Image
63210,tsb:63210,,Still Image
63211,tsb:63211,,Still Image
63212,tsb:63212,,Still Image
63213,tsb:63213,,Still Image
63214,tsb:63214,,Still Image
63215,tsb:63215,,Still Image
63216,tsb:63216,,Still Image
63217,tsb:63217,,Still Image
63218,tsb:63218,,Still Image
63219,tsb:63219,,Still Image
63220,tsb:63220,,Still Image
63221,tsb:63221,,Still Image
63222,tsb:63222,,Still Image
63223,tsb:63223,,Still Image
63224,tsb:63224,,Still Image
63225,tsb:63225,,Still Image
63226,tsb:63226,,Still Image
63227,tsb:63227,,Still Image
63228,tsb:63228,,Still Image
63229,tsb:63229,,Still Image
63230,tsb:63230,,Still Image
63231,tsb:63231,,Still Image
63232,tsb:63232,,Still Image
63233,tsb:63233,,Still Image
63234,tsb:63234,,Still Image
63235,tsb:63235,,Still Image
63236,tsb:63236,,Still Image
63237,tsb:63237,,Still Image
63238,tsb:63238,,Still Image
63239,tsb:63239,,Still Image
63240,tsb:63240,,Still Image
63241,tsb:63241,,Still Image
63242,tsb:63242,,Still Image
63243,tsb:63243,,Still Image
63244,tsb:63244,,Still Image
63245,tsb:63245,,Still Image
63246,tsb:63246,,Still Image
63247,tsb:63247,,Still Image
63248,tsb:63248,,Still Image
63249,tsb:63249,,Still Image
63250,tsb:63250,,Still Image
63251,tsb:63251,,Still Image
63252,tsb:63252,,Still Image
63253,tsb:63253,,Still Image
63254,tsb:63254,,Still Image
63255,tsb:63255,,Still Image
63256,tsb:63256,,Still Image
63257,tsb:63257,,Still Image
63258,tsb:63258,,Still Image
63259,tsb:63259,,Still Image
63260,tsb:63260,,Still Image
63261,tsb:63261,,Still Image
63262,tsb:63262,,Still Image
63263,tsb:63263,,Still Image
63264,tsb:63264,,Still Image
63265,tsb:63265,,Still Image
63266,tsb:63266,,Still Image
63267,tsb:63267,,Still Image
63268,tsb:63268,,Still Image
63269,tsb:63269,,Still Image
63270,tsb:63270,,Still Image
63271,tsb:63271,,Still Image
63272,tsb:63272,,Still Image
63273,tsb:63273,,Still Image
63274,tsb:63274,,Still Image
63275,tsb:63275,,Still Image
63276,tsb:63276,,Still Image
63277,tsb:63277,,Still Image
63278,tsb:63278,,Still Image
63279,tsb:63279,,Still Image
63280,tsb:63280,,Still Image
63281,tsb:63281,,Still Image
63282,tsb:63282,,Still Image
63283,tsb:63283,,Still Image
63284,tsb:63284,,Still Image
63285,tsb:63285,,Still Image
63286,tsb:63286,,Still Image
63287,tsb:63287,,Still Image
63288,tsb:63288,,Still Image
63289,tsb:63289,,Still Image
63290,tsb:63290,,Still Image
63291,tsb:63291,,Still Image
63292,tsb:63292,,Still Image
63293,tsb:63293,,Still Image
63294,tsb:63294,,Still Image
63295,tsb:63295,,Still Image
63296,tsb:63296,,Still Image
63297,tsb:63297,,Still Image
63298,tsb:63298,,Still Image
63299,tsb:63299,,Still Image
63300,tsb:63300,,Still Image
63301,tsb:63301,,Still Image
63302,tsb:63302,,Still Image
63303,tsb:63303,,Still Image
63304,tsb:63304,,Still Image
63305,tsb:63305,,Still Image
63306,tsb:63306,,Still Image
63307,tsb:63307,,Still Image
63308,tsb:63308,,Still Image
63309,tsb:63309,,Still Image
63310,tsb:63310,,Still Image
63311,tsb:63311,,Still Image
63312,tsb:63312,,Still Image
63313,tsb:63313,,Still Image
63314,tsb:63314,,Still Image
63315,tsb:63315,,Still Image
63316,tsb:63316,,Still Image
63317,tsb:63317,,Still Image
63318,tsb:63318,,Still Image
63319,tsb:63319,,Still Image
63320,tsb:63320,,Still Image
63321,tsb:63321,,Still Image
63322,tsb:63322,,Still Image
63323,tsb:63323,,Still Image
63324,tsb:63324,,Still Image
63325,tsb:63325,,Still Image
63326,tsb:63326,,Still Image
63327,tsb:63327,,Still Image
63328,tsb:63328,,Still Image
63329,tsb:63329,,Still Image
63330,tsb:63330,,Still Image
63331,tsb:63331,,Still Image
63332,tsb:63332,,Still Image
63333,tsb:63333,,Still Image
63334,tsb:63334,,Still Image
63335,tsb:63335,,Still Image
63336,tsb:63336,,Still Image
63337,tsb:63337,,Still Image
63338,tsb:63338,,Still Image
63339,tsb:63339,,Still Image
63340,tsb:63340,,Still Image
63341,tsb:63341,,Still Image
63342,tsb:63342,,Still Image
63343,tsb:63343,,Still Image
63344,tsb:63344,,Still Image
63345,tsb:63345,,Still Image
63346,tsb:63346,,Still Image
63347,tsb:63347,,Still Image
63348,tsb:63348,,Still Image
63349,tsb:63349,,Still Image
63350,tsb:63350,,Still Image
63351,tsb:63351,,Still Image
63352,tsb:63352,,Still Image
63353,tsb:63353,,Still Image
63354,tsb:63354,,Still Image
63355,tsb:63355,,Still Image
63356,tsb:63356,,Still Image
63357,tsb:63357,,Still Image
63358,tsb:63358,,Still Image
63359,tsb:63359,,Still Image
63360,tsb:63360,,Still Image
63361,tsb:63361,,Still Image
63362,tsb:63362,,Still Image
63363,tsb:63363,,Still Image
63364,tsb:63364,,Still Image
63365,tsb:63365,,Still Image
63366,tsb:63366,,Still Image
63367,tsb:63367,,Still Image
63368,tsb:63368,,Still Image
63369,tsb:63369,,Still Image
63370,tsb:63370,,Still Image
63371,tsb:63371,,Still Image
63372,tsb:63372,,Still Image
63373,tsb:63373,,Still Image
63374,tsb:63374,,Still Image
63375,tsb:63375,,Still Image
63376,tsb:63376,,Still Image
63377,tsb:63377,,Still Image
63378,tsb:63378,,Still Image
63379,tsb:63379,,Still Image
63380,tsb:63380,,Still Image
63381,tsb:63381,,Still Image
63382,tsb:63382,,Still Image
63383,tsb:63383,,Still Image
63384,tsb:63384,,Still Image
63385,tsb:63385,,Still Image
63386,tsb:63386,,Still Image
63387,tsb:63387,,Still Image
63388,tsb:63388,,Still Image
63389,tsb:63389,,Still Image
63390,tsb:63390,,Still Image
63391,tsb:63391,,Still Image
63392,tsb:63392,,Still Image
63393,tsb:63393,,Still Image
63394,tsb:63394,,Still Image
63395,tsb:63395,,Still Image
63396,tsb:63396,,Still Image
63397,tsb:63397,,Still Image
63398,tsb:63398,,Still Image
63399,tsb:63399,,Still Image
63400,tsb:63400,,Still Image
63401,tsb:63401,,Still Image
63402,tsb:63402,,Still Image
63403,tsb:63403,,Still Image
63404,tsb:63404,,Still Image
63405,tsb:63405,,Still Image
63406,tsb:63406,,Still Image
63407,tsb:63407,,Still Image
63408,tsb:63408,,Still Image
63409,tsb:63409,,Still Image
63410,tsb:63410,,Still Image
63411,tsb:63411,,Still Image
63412,tsb:63412,,Still Image
63413,tsb:63413,,Still Image
63414,tsb:63414,,Still Image
63415,tsb:63415,,Still Image
63416,tsb:63416,,Still Image
63417,tsb:63417,,Still Image
63418,tsb:63418,,Still Image
63419,tsb:63419,,Still Image
63420,tsb:63420,,Still Image
63421,tsb:63421,,Still Image
63422,tsb:63422,,Still Image
63423,tsb:63423,,Still Image
63424,tsb:63424,,Still Image
63425,tsb:63425,,Still Image
63426,tsb:63426,,Still Image
63427,tsb:63427,,Still Image
63428,tsb:63428,,Still Image
63429,tsb:63429,,Still Image
63430,tsb:63430,,Still Image
63431,tsb:63431,,Still Image
63432,tsb:63432,,Still Image
63433,tsb:63433,,Still Image
63434,tsb:63434,,Still Image
63435,tsb:63435,,Still Image
63436,tsb:63436,,Still Image
63437,tsb:63437,,Still Image
63438,tsb:63438,,Still Image
63439,tsb:63439,,Still Image
63440,tsb:63440,,Still Image
63441,tsb:63441,,Still Image
63442,tsb:63442,,Still Image
63443,tsb:63443,,Still Image
63444,tsb:63444,,Still Image
63445,tsb:63445,,Still Image
63446,tsb:63446,,Still Image
63447,tsb:63447,,Still Image
63448,tsb:63448,,Still Image
63449,tsb:63449,,Still Image
63450,tsb:63450,,Still Image
63451,tsb:63451,,Still Image
63452,tsb:63452,,Still Image
63453,tsb:63453,,Still Image
63454,tsb:63454,,Still Image
63455,tsb:63455,,Still Image
63456,tsb:63456,,Still Image
63457,tsb:63457,,Still Image
63458,tsb:63458,,Still Image
63459,tsb:63459,,Still Image
63460,tsb:63460,,Still Image
63461,tsb:63461,,Still Image
63462,tsb:63462,,Still Image
63463,tsb:63463,,Still Image
63464,tsb:63464,,Still Image
63465,tsb:63465,,Still Image
63466,tsb:63466,,Still Image
63467,tsb:63467,,Still Image
63468,tsb:63468,,Still Image
63469,tsb:63469,,Still Image
63470,tsb:63470,,Still Image
63471,tsb:63471,,Still Image
63472,tsb:63472,,Still Image
63473,tsb:63473,,Still Image
63474,tsb:63474,,Still Image
63475,tsb:63475,,Still Image
63476,tsb:63476,,Still Image
63477,tsb:63477,,Still Image
63478,tsb:63478,,Still Image
63479,tsb:63479,,Still Image
63480,tsb:63480,,Still Image
63481,tsb:63481,,Still Image
63482,tsb:63482,,Still Image
63483,tsb:63483,,Still Image
63484,tsb:63484,,Still Image
63485,tsb:63485,,Still Image
63486,tsb:63486,,Still Image
63487,tsb:63487,,Still Image
63488,tsb:63488,,Still Image
63489,tsb:63489,,Still Image
63490,tsb:63490,,Still Image
63491,tsb:63491,,Still Image
63492,tsb:63492,,Still Image
63493,tsb:63493,,Still Image
63494,tsb:63494,,Still Image
63495,tsb:63495,,Still Image
63496,tsb:63496,,Still Image
63497,tsb:63497,,Still Image
63498,tsb:63498,,Still Image
63499,tsb:63499,,Still Image
63500,tsb:63500,,Still Image
63501,tsb:63501,,Still Image
63502,tsb:63502,,Still Image
63503,tsb:63503,,Still Image
63504,tsb:63504,,Still Image
63505,tsb:63505,,Still Image
63506,tsb:63506,,Still Image
63507,tsb:63507,,Still Image
63508,tsb:63508,,Still Image
63509,tsb:63509,,Still Image
63510,tsb:63510,,Still Image
63511,tsb:63511,,Still Image
63512,tsb:63512,,Still Image
63513,tsb:63513,,Still Image
63514,tsb:63514,,Still Image
63515,tsb:63515,,Still Image
63516,tsb:63516,,Still Image
63517,tsb:63517,,Still Image
63518,tsb:63518,,Still Image
63519,tsb:63519,,Still Image
63520,tsb:63520,,Still Image
63521,tsb:63521,,Still Image
63522,tsb:63522,,Still Image
63523,tsb:63523,,Still Image
63524,tsb:63524,,Still Image
63525,tsb:63525,,Still Image
63526,tsb:63526,,Still Image
63527,tsb:63527,,Still Image
63528,tsb:63528,,Still Image
63529,tsb:63529,,Still Image
63530,tsb:63530,,Still Image
63531,tsb:63531,,Still Image
63532,tsb:63532,,Still Image
63533,tsb:63533,,Still Image
63534,tsb:63534,,Still Image
63535,tsb:63535,,Still Image
63536,tsb:63536,,Still Image
63537,tsb:63537,,Still Image
63538,tsb:63538,,Still Image
63539,tsb:63539,,Still Image
63540,tsb:63540,,Still Image
63541,tsb:63541,,Still Image
63542,tsb:63542,,Still Image
63543,tsb:63543,,Still Image
63544,tsb:63544,,Still Image
63545,tsb:63545,,Still Image
63546,tsb:63546,,Still Image
63547,tsb:63547,,Still Image
63548,tsb:63548,,Still Image
63549,tsb:63549,,Still Image
63550,tsb:63550,,Still Image
63551,tsb:63551,,Still Image
63552,tsb:63552,,Still Image
63553,tsb:63553,,Still Image
63554,tsb:63554,,Still Image
63555,tsb:63555,,Still Image
63556,tsb:63556,,Still Image
63557,tsb:63557,,Still Image
63558,tsb:63558,,Still Image
63559,tsb:63559,,Still Image
63560,tsb:63560,,Still Image
63561,tsb:63561,,Still Image
63562,tsb:63562,,Still Image
63563,tsb:63563,,Still Image
63564,tsb:63564,,Still Image
63565,tsb:63565,,Still Image
63566,tsb:63566,,Still Image
63567,tsb:63567,,Still Image
63568,tsb:63568,,Still Image
63569,tsb:63569,,Still Image
63570,tsb:63570,,Still Image
63571,tsb:63571,,Still Image
63572,tsb:63572,,Still Image
63573,tsb:63573,,Still Image
63574,tsb:63574,,Still Image
63575,tsb:63575,,Still Image
63576,tsb:63576,,Still Image
63577,tsb:63577,,Still Image
63578,tsb:63578,,Still Image
63579,tsb:63579,,Still Image
63580,tsb:63580,,Still Image
63581,tsb:63581,,Still Image
63582,tsb:63582,,Still Image
63583,tsb:63583,,Still Image
63584,tsb:63584,,Still Image
63585,tsb:63585,,Still Image
63586,tsb:63586,,Still Image
63587,tsb:63587,,Still Image
63588,tsb:63588,,Still Image
63589,tsb:63589,,Still Image
63590,tsb:63590,,Still Image
63591,tsb:63591,,Still Image
63592,tsb:63592,,Still Image
63593,tsb:63593,,Still Image
63594,tsb:63594,,Still Image
63595,tsb:63595,,Still Image
63596,tsb:63596,,Still Image
63597,tsb:63597,,Still Image
63598,tsb:63598,,Still Image
63599,tsb:63599,,Still Image
63600,tsb:63600,,Still Image
63601,tsb:63601,,Still Image
63602,tsb:63602,,Still Image
63603,tsb:63603,,Still Image
63604,tsb:63604,,Still Image
63605,tsb:63605,,Still Image
63606,tsb:63606,,Still Image
63607,tsb:63607,,Still Image
63608,tsb:63608,,Still Image
63609,tsb:63609,,Still Image
63610,tsb:63610,,Still Image
63611,tsb:63611,,Still Image
63612,tsb:63612,,Still Image
63613,tsb:63613,,Still Image
63614,tsb:63614,,Still Image
63615,tsb:63615,,Still Image
63616,tsb:63616,,Still Image
63617,tsb:63617,,Still Image
63618,tsb:63618,,Still Image
63619,tsb:63619,,Still Image
63620,tsb:63620,,Still Image
63621,tsb:63621,,Still Image
63622,tsb:63622,,Still Image
63623,tsb:63623,,Still Image
63624,tsb:63624,,Still Image
63625,tsb:63625,,Still Image
63626,tsb:63626,,Still Image
63627,tsb:63627,,Still Image
63628,tsb:63628,,Still Image
63629,tsb:63629,,Still Image
63630,tsb:63630,,Still Image
63631,tsb:63631,,Still Image
63632,tsb:63632,,Still Image
63633,tsb:63633,,Still Image
63634,tsb:63634,,Still Image
63635,tsb:63635,,Still Image
63636,tsb:63636,,Still Image
63637,tsb:63637,,Still Image
63638,tsb:63638,,Still Image
63639,tsb:63639,,Still Image
63640,tsb:63640,,Still Image
63641,tsb:63641,,Still Image
63642,tsb:63642,,Still Image
63643,tsb:63643,,Still Image
63644,tsb:63644,,Still Image
63645,tsb:63645,,Still Image
63646,tsb:63646,,Still Image
63647,tsb:63647,,Still Image
63648,tsb:63648,,Still Image
63649,tsb:63649,,Still Image
63650,tsb:63650,,Still Image
63651,tsb:63651,,Still Image
63652,tsb:63652,,Still Image
63653,tsb:63653,,Still Image
63654,tsb:63654,,Still Image
63655,tsb:63655,,Still Image
63656,tsb:63656,,Still Image
63657,tsb:63657,,Still Image
63658,tsb:63658,,Still Image
63659,tsb:63659,,Still Image
63660,tsb:63660,,Still Image
63669,tsb:63669,,Text
63670,tsb:63670,,Text
63671,tsb:63671,,Text
63672,tsb:63672,,Text
63673,tsb:63673,,Text
63674,tsb:63674,,Text
64288,tsb:64288,Letter,Text
64289,tsb:64289,Letter,Text
64290,tsb:64290,Letter,Text
64291,tsb:64291,Letter,Text
64292,tsb:64292,Letter,Text
64293,tsb:64293,,Text
64294,tsb:64294,,Text
64295,tsb:64295,,Text
64296,tsb:64296,,Text
64297,tsb:64297,,Text
64298,tsb:64298,,Text
64299,tsb:64299,,Text
65487,tsb:65487,Slide,Still Image
65700,tsb:65700,Periodical,Multimedia
65723,tsb:65723,Book,Text
65724,tsb:65724,Book,Text
65737,tsb:65737,Book,Text
65748,tsb:65748,Article,Text
65749,tsb:65749,,Text
65751,tsb:65751,Picture,Still Image
65753,tsb:65753,Slide,Still Image
65762,tsb:65762,,Text
65781,tsb:65781,,Text
65782,tsb:65782,Book,Text
65783,tsb:65783,Book,Text
65784,tsb:65784,Book,Text
65785,tsb:65785,Book,Text
65786,tsb:65786,Book,Text
65787,tsb:65787,Book,Text
65788,tsb:65788,Book,Text
65789,tsb:65789,Book,Text
65795,tsb:65795,Loose-Leaf,Text
65798,tsb:65798,Book,Text
65799,tsb:65799,Book,Text
65800,tsb:65800,Book,Text
65801,tsb:65801,Book,Text
65802,tsb:65802,Book,Text
65803,tsb:65803,Book,Text
65804,tsb:65804,Book,Text
65805,tsb:65805,Book,Text
65806,tsb:65806,Book,Text
65807,tsb:65807,Book,Text
65808,tsb:65808,Book,Text
65809,tsb:65809,Book,Text
65810,tsb:65810,Book,Text
65811,tsb:65811,Book,Text
65812,tsb:65812,Book,Text
65813,tsb:65813,Book,Text
65814,tsb:65814,Book,Text
65815,tsb:65815,Book,Text
65816,tsb:65816,Book,Text
65817,tsb:65817,Book,Text
65818,tsb:65818,Book,Text
65821,tsb:65821,Book,Text
65822,tsb:65822,Book,Text
65823,tsb:65823,Book,Text
65824,tsb:65824,Book,Text
65825,tsb:65825,Book,Text
65826,tsb:65826,Book,Text
65827,tsb:65827,Book,Text
65828,tsb:65828,Book,Text
65829,tsb:65829,Book,Text
65831,tsb:65831,Book,Text
66109,tsb:66109,Art Original,Still Image
66111,tsb:66111,,Three Dimensional Object
66317,tsb:66317,,Text
66318,tsb:66318,,Text
66319,tsb:66319,,Text
66320,tsb:66320,,Text
66321,tsb:66321,,Text
66322,tsb:66322,,Text
66323,tsb:66323,,Text
66584,tsb:66584,Book,Text
66585,tsb:66585,Book,Text
66586,tsb:66586,Book,Text
66588,tsb:66588,Loose-Leaf,Mixed Material
66589,tsb:66589,Newspaper,Text
66597,tsb:66597,,Mixed Material
66598,tsb:66598,,Mixed Material
66599,tsb:66599,,Mixed Material
66600,tsb:66600,,Mixed Material
66601,tsb:66601,,Mixed Material
66602,tsb:66602,,Mixed Material
66603,tsb:66603,,Mixed Material
87827,tsb:87827,Book,Text
87828,tsb:87828,Book,Text
87829,tsb:87829,Book,Text
87830,tsb:87830,Book,Text
87831,tsb:87831,Book,Text
87832,tsb:87832,Book,Text
87833,tsb:87833,Book,Text
87834,tsb:87834,Book,Text
87835,tsb:87835,Book,Text
87836,tsb:87836,Book,Text
87837,tsb:87837,Book,Text
87838,tsb:87838,Book,Text
87841,tsb:87841,Book,Mixed Material
87842,tsb:87842,Book,Text
87843,tsb:87843,Book,Text
87844,tsb:87844,Book,Text
87845,tsb:87845,Book,Text
87846,tsb:87846,Book,Text
87847,tsb:87847,Book,Text
87848,tsb:87848,Book,Text
87849,tsb:87849,Book,Text
87850,tsb:87850,Book,Text
87851,tsb:87851,Book,Text
87852,tsb:87852,Book,Text
87853,tsb:87853,Book,Text
87854,tsb:87854,Book,Text
87855,tsb:87855,Book,Text
87856,tsb:87856,Book,Text
87857,tsb:87857,Book,Text
87858,tsb:87858,Book,Text
87859,tsb:87859,Book,Text
87861,tsb:87861,Book,Text
87862,tsb:87862,Book,Text
87863,tsb:87863,Book,Text
87864,tsb:87864,Book,Text
87865,tsb:87865,Book,Text
87866,tsb:87866,Book,Text
87867,tsb:87867,Book,Text
87868,tsb:87868,Book,Text
87869,tsb:87869,Book,Text
87870,tsb:87870,Slide,Still Image
87871,tsb:87871,Slide,Still Image
87872,tsb:87872,Slide,Still Image
87873,tsb:87873,Book,Text
87874,tsb:87874,Book,Text
87875,tsb:87875,Book,Text
87876,tsb:87876,Book,Text
87877,tsb:87877,,Cartographic
87878,tsb:87878,Book,Text
87879,tsb:87879,Book,Text
87880,tsb:87880,Book,Text
87881,tsb:87881,Book,Text
87882,tsb:87882,Book,Text
87883,tsb:87883,Book,Text
87884,tsb:87884,Book,Text
87885,tsb:87885,Book,Text
87886,tsb:87886,Book,Text
87887,tsb:87887,Book,Text
87888,tsb:87888,Book,Text
87889,tsb:87889,,Text
87890,tsb:87890,,Text
87891,tsb:87891,,Text
87892,tsb:87892,,Text
87893,tsb:87893,,Text
87894,tsb:87894,,Text
87895,tsb:87895,,Text
87896,tsb:87896,,Text
87897,tsb:87897,,Text
87898,tsb:87898,,Text
87899,tsb:87899,,Text
87900,tsb:87900,,Text
87901,tsb:87901,,Text
87911,tsb:87911,Book,Text
87912,tsb:87912,Book,Text
87913,tsb:87913,Book,Text
87914,tsb:87914,Book,Text
87915,tsb:87915,Book,Text
87916,tsb:87916,Book,Text
87917,tsb:87917,Book,Text
87918,tsb:87918,Book,Text
87919,tsb:87919,Book,Text
87920,tsb:87920,Book,Text
87921,tsb:87921,Book,Text
87922,tsb:87922,Book,Text
87923,tsb:87923,,Mixed Material
87924,tsb:87924,,Mixed Material
87930,tsb:87930,Book,Text
87931,tsb:87931,Book,Text
87932,tsb:87932,Book,Text
87933,tsb:87933,Book,Text
87934,tsb:87934,Book,Text
87935,tsb:87935,,Still Image
